id,video_id,segment_id,watch_url,start_time,end_time,content,embedding,created_at,metadata
16ba51d2-3703-418a-ac86-5c03dad4b83d,iKKqOsAgCTg,243,https://www.youtube.com/watch?v=iKKqOsAgCTg&t=1298,21:39.0,21:43.4,may be built on a foundation of models that shape the data to fit their own assumptions.,,2024-11-11 22:00:11.729+00,"{""video"":{""id"":""iKKqOsAgCTg"",""url"":""https://www.youtube.com/watch?v=iKKqOsAgCTg&t=1298""},""source"":""youtube_transcript"",""segment"":{""id"":243,""timeframe"":""00:21:38.96-00:21:43.36""}}"
fc2d2baa-5496-44c1-9fde-13fef89484d4,iKKqOsAgCTg,244,https://www.youtube.com/watch?v=iKKqOsAgCTg&t=1304,21:44.0,21:49.5,"As we explore alternative models and frameworks, it becomes clear that the evidence for expansion",,2024-11-11 22:00:11.729+00,"{""video"":{""id"":""iKKqOsAgCTg"",""url"":""https://www.youtube.com/watch?v=iKKqOsAgCTg&t=1304""},""source"":""youtube_transcript"",""segment"":{""id"":244,""timeframe"":""00:21:44.00-00:21:49.52""}}"
1aba8a18-e987-479f-ab75-545324c870b9,iKKqOsAgCTg,245,https://www.youtube.com/watch?v=iKKqOsAgCTg&t=1309,21:49.5,21:52.2,may not be as irrefutable as commonly believed.,,2024-11-11 22:00:11.729+00,"{""video"":{""id"":""iKKqOsAgCTg"",""url"":""https://www.youtube.com/watch?v=iKKqOsAgCTg&t=1309""},""source"":""youtube_transcript"",""segment"":{""id"":245,""timeframe"":""00:21:49.52-00:21:52.16""}}"
8bf7cd25-39bc-4a0e-8ee5-8840aeddfde8,8MPGBeh9zt8,0,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=0,00:00.0,00:05.0,One of the most requested topics for me to discuss has been plant-based diets and their practicality.,,2024-11-11 22:34:46.659+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=0""},""source"":""youtube_transcript"",""segment"":{""id"":0,""timeframe"":""00:00:0.00-00:00:4.96""}}"
332ae817-172b-4957-86a6-4534304e0b55,8MPGBeh9zt8,1,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=4,00:05.0,00:10.3,Because in almost every single video where there has been a comparison between plant foods and animal foods,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=4""},""source"":""youtube_transcript"",""segment"":{""id"":1,""timeframe"":""00:00:4.96-00:00:10.30""}}"
e6112eeb-1b50-4746-945d-0ea6fa6da404,8MPGBeh9zt8,2,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=10,00:10.3,00:15.6,"like meat, fish, eggs, and dairy, plants dont measure up as well in terms of nutrition.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=10""},""source"":""youtube_transcript"",""segment"":{""id"":2,""timeframe"":""00:00:10.30-00:00:15.64""}}"
f98893f8-fb2a-47f1-93c1-a3c2343ab527,8MPGBeh9zt8,3,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=15,00:15.6,00:20.5,"And in my experience, the go-to criticism and concern about plant-based diets is protein.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=15""},""source"":""youtube_transcript"",""segment"":{""id"":3,""timeframe"":""00:00:15.64-00:00:20.50""}}"
0c68af86-2e23-41f4-af6b-f42cb0e0a058,8MPGBeh9zt8,4,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=20,00:20.5,00:25.2,"I have not been shy about the fact that I believe protein is the single most important nutrient to get right,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=20""},""source"":""youtube_transcript"",""segment"":{""id"":4,""timeframe"":""00:00:20.50-00:00:25.24""}}"
2c540f07-bdce-4761-a64e-86a8ebf61a6f,8MPGBeh9zt8,5,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=25,00:25.2,00:28.8,and getting it right on a plant-based diet is simply more complicated.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=25""},""source"":""youtube_transcript"",""segment"":{""id"":5,""timeframe"":""00:00:25.24-00:00:28.76""}}"
57a398b4-1db1-49b9-9407-eb61313e1bfa,8MPGBeh9zt8,6,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=28,00:28.8,00:33.1,"Before I go any further, though, I have a whole video going over protein as a nutrient",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=28""},""source"":""youtube_transcript"",""segment"":{""id"":6,""timeframe"":""00:00:28.76-00:00:33.06""}}"
7d2fe4fc-47f2-4ff0-9130-d766031ec56e,8MPGBeh9zt8,7,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=33,00:33.1,00:38.2,that should fill in the gaps and answer any questions that you might have about what Im about to talk about.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=33""},""source"":""youtube_transcript"",""segment"":{""id"":7,""timeframe"":""00:00:33.06-00:00:38.16""}}"
0a39abb4-121c-46eb-99c7-bb310b76c197,8MPGBeh9zt8,8,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=38,00:38.2,00:41.3,"In fact, it probably wouldnt hurt to go watch that one first.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=38""},""source"":""youtube_transcript"",""segment"":{""id"":8,""timeframe"":""00:00:38.16-00:00:41.26""}}"
4abdd2d1-9d3c-4d13-995a-ec19a37e6776,8MPGBeh9zt8,9,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=41,00:41.3,00:46.1,A big reason why plant protein tends to be more complicated comes down to amino acids.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=41""},""source"":""youtube_transcript"",""segment"":{""id"":9,""timeframe"":""00:00:41.26-00:00:46.06""}}"
68b574e7-9197-4a7d-8703-35514351590a,8MPGBeh9zt8,10,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=46,00:46.1,00:50.8,"And while theres 20 of them that your body breaks down and rearranges for various uses,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=46""},""source"":""youtube_transcript"",""segment"":{""id"":10,""timeframe"":""00:00:46.06-00:00:50.76""}}"
7f2431d1-245a-496e-b7b4-50653947c0c8,8MPGBeh9zt8,11,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=50,00:50.8,00:54.1,"theres 9 in particular that the body cannot produce on its own,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=50""},""source"":""youtube_transcript"",""segment"":{""id"":11,""timeframe"":""00:00:50.76-00:00:54.06""}}"
f974a245-6c97-4f15-a709-0791855c4a73,8MPGBeh9zt8,12,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=54,00:54.1,00:57.3,and they need to be consumed via food or supplementation.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=54""},""source"":""youtube_transcript"",""segment"":{""id"":12,""timeframe"":""00:00:54.06-00:00:57.26""}}"
1dccc0b4-949e-4403-ac96-3b72b1929dbc,8MPGBeh9zt8,13,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=57,00:57.3,01:02.3,"These 9 are called the essential amino acids, and theyre a decent chunk of what Im going to talk about today.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=57""},""source"":""youtube_transcript"",""segment"":{""id"":13,""timeframe"":""00:00:57.26-00:01:2.26""}}"
73144cea-b0cc-462d-a96c-2778f4f7d2fb,8MPGBeh9zt8,14,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=62,01:02.3,01:06.7,"While animal foods generally contain all of them in the right amounts that your body needs them in,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=62""},""source"":""youtube_transcript"",""segment"":{""id"":14,""timeframe"":""00:01:2.26-00:01:6.66""}}"
ea11e48a-1e6c-4e4c-82d7-fe536dcbab00,8MPGBeh9zt8,15,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=66,01:06.7,01:09.5,the majority of plants are lacking in at least one.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=66""},""source"":""youtube_transcript"",""segment"":{""id"":15,""timeframe"":""00:01:6.66-00:01:9.46""}}"
763a51a9-a903-49ff-9063-1932483f41cf,8MPGBeh9zt8,16,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=69,01:09.5,01:15.4,"Now, with very few exceptions, all plant foods do have every essential amino acid in them in some amount,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=69""},""source"":""youtube_transcript"",""segment"":{""id"":16,""timeframe"":""00:01:9.46-00:01:15.36""}}"
285c37ae-9414-4965-8ce0-69ddf400bf41,8MPGBeh9zt8,17,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=75,01:15.4,01:20.0,but almost all of them have what were going to refer to as a limiting amino acid.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=75""},""source"":""youtube_transcript"",""segment"":{""id"":17,""timeframe"":""00:01:15.36-00:01:19.96""}}"
79f2cec7-646b-4504-8323-017a386dda78,8MPGBeh9zt8,18,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=79,01:20.0,01:25.2,"If you eat a strictly plant-based diet that has varied protein sources, chances are youll be fine,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=79""},""source"":""youtube_transcript"",""segment"":{""id"":18,""timeframe"":""00:01:19.96-00:01:25.16""}}"
843029d6-b807-418a-ab9c-a072407bfde8,8MPGBeh9zt8,19,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=85,01:25.2,01:31.0,"but if you rely too heavily on one type, an amino acid could be lacking and your body could suffer because of it.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=85""},""source"":""youtube_transcript"",""segment"":{""id"":19,""timeframe"":""00:01:25.16-00:01:30.96""}}"
a7d4e079-e811-47c1-bf37-fdc44fcdc7c4,8MPGBeh9zt8,20,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=90,01:31.0,01:34.1,This is one major way plant and animal proteins differ.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=90""},""source"":""youtube_transcript"",""segment"":{""id"":20,""timeframe"":""00:01:30.96-00:01:34.06""}}"
4b3c58c6-568f-450a-bd9c-3c2b1650c115,8MPGBeh9zt8,21,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=94,01:34.1,01:40.1,"If you need, say, 100 grams of protein, you can pretty much just mindlessly eat 100 grams of protein from meat,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=94""},""source"":""youtube_transcript"",""segment"":{""id"":21,""timeframe"":""00:01:34.06-00:01:40.06""}}"
e5cdd1db-70a1-41ce-8002-d4c571bce9e0,8MPGBeh9zt8,22,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=100,01:40.1,01:42.3,but you dont get that luxury with plant foods.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=100""},""source"":""youtube_transcript"",""segment"":{""id"":22,""timeframe"":""00:01:40.06-00:01:42.26""}}"
acd32db7-0135-43d5-afb7-324742ddfb23,8MPGBeh9zt8,23,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=102,01:42.3,01:44.9,A couple other major differences are quantity –,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=102""},""source"":""youtube_transcript"",""segment"":{""id"":23,""timeframe"":""00:01:42.26-00:01:44.86""}}"
316de283-42a1-4c60-b78d-910e840eac18,8MPGBeh9zt8,24,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=104,01:44.9,01:49.5,"meat, fish, and dairy tend to be more protein-dense per gram and per calorie –",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=104""},""source"":""youtube_transcript"",""segment"":{""id"":24,""timeframe"":""00:01:44.86-00:01:49.46""}}"
dc829a62-bc1f-42fb-9f10-df6e67f4fc57,8MPGBeh9zt8,25,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=109,01:49.5,01:55.3,"and bioavailability, as animal source protein tends to be better absorbed and actually used by the body.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=109""},""source"":""youtube_transcript"",""segment"":{""id"":25,""timeframe"":""00:01:49.46-00:01:55.26""}}"
9b24e728-f554-4bfa-9227-9f20b30b6812,8MPGBeh9zt8,26,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=115,01:55.3,02:00.4,Another warning about plant-based diets thats not specifically related to protein that I feel the need to mention,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=115""},""source"":""youtube_transcript"",""segment"":{""id"":26,""timeframe"":""00:01:55.26-00:02:0.36""}}"
0f83c803-637f-4a00-99da-97c7eba8835e,8MPGBeh9zt8,27,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=120,02:00.4,02:07.1,is the other common potential nutrient deficiencies of nutrients that people reliably get from meats and dairy –,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=120""},""source"":""youtube_transcript"",""segment"":{""id"":27,""timeframe"":""00:02:0.36-00:02:7.06""}}"
47816330-b054-4862-a478-0afcbc5941cc,8MPGBeh9zt8,28,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=127,02:07.1,02:12.0,"omega-3s, calcium, iron, etc., but especially vitamin B12,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=127""},""source"":""youtube_transcript"",""segment"":{""id"":28,""timeframe"":""00:02:7.06-00:02:11.96""}}"
12f0b2d3-2b7b-4a5f-a8cc-a531d7016d78,8MPGBeh9zt8,29,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=131,02:12.0,02:18.8,"which, to my knowledge, is still impossible to get on a vegan diet without supplementation or artificially enriched foods.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=131""},""source"":""youtube_transcript"",""segment"":{""id"":29,""timeframe"":""00:02:11.96-00:02:18.76""}}"
6d60bfcf-ac18-4f06-bf74-470673da9060,8MPGBeh9zt8,30,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=138,02:18.8,02:23.4,I understand there are various reasons why people would want to be on a plant-based diet.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=138""},""source"":""youtube_transcript"",""segment"":{""id"":30,""timeframe"":""00:02:18.76-00:02:23.36""}}"
38d7d774-0f75-4934-bcb2-d764c4efd69c,8MPGBeh9zt8,31,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=143,02:23.4,02:27.9,"Im not going to tell you not to, especially because even if I did, it wouldnt get through anyway.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=143""},""source"":""youtube_transcript"",""segment"":{""id"":31,""timeframe"":""00:02:23.36-00:02:27.86""}}"
c0651e95-137c-4296-9a71-c2377b7ff99a,8MPGBeh9zt8,32,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=147,02:27.9,02:31.0,I just want to do my part in ensuring that youre doing it correctly,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=147""},""source"":""youtube_transcript"",""segment"":{""id"":32,""timeframe"":""00:02:27.86-00:02:30.96""}}"
be07698a-597d-4202-b852-38bc3b266119,8MPGBeh9zt8,33,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=150,02:31.0,02:35.6,and that it does not come at the cost of your health because it is objectively more difficult.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=150""},""source"":""youtube_transcript"",""segment"":{""id"":33,""timeframe"":""00:02:30.96-00:02:35.56""}}"
2d8aa5d7-02c2-4e55-9f36-7b9937f5bcaa,8MPGBeh9zt8,34,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=155,02:35.6,02:40.1,"And to try and bring it all full circle, a big reason why it is more difficult is protein.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=155""},""source"":""youtube_transcript"",""segment"":{""id"":34,""timeframe"":""00:02:35.56-00:02:40.06""}}"
005a23a9-c8c4-45fa-b20b-7d9f8e3a6819,8MPGBeh9zt8,35,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=160,02:40.1,02:43.7,So today I wanted to go over 10 of the best plant protein sources,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=160""},""source"":""youtube_transcript"",""segment"":{""id"":35,""timeframe"":""00:02:40.06-00:02:43.66""}}"
b4f8a446-4d1d-4089-a490-281d715d936e,8MPGBeh9zt8,36,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=163,02:43.7,02:47.9,"and not just discuss the highlights and potential pitfalls in terms of protein,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=163""},""source"":""youtube_transcript"",""segment"":{""id"":36,""timeframe"":""00:02:43.66-00:02:47.86""}}"
586a83f3-4a08-4e4f-96eb-e3475d6ce6e1,8MPGBeh9zt8,37,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=167,02:47.9,02:52.0,but also appreciate how they can benefit your overall nutritional needs beyond it.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=167""},""source"":""youtube_transcript"",""segment"":{""id"":37,""timeframe"":""00:02:47.86-00:02:51.96""}}"
94a6f165-e336-4336-af20-f558af320741,8MPGBeh9zt8,38,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=171,02:52.0,02:56.1,"While this will mainly be speaking to people on plant-based diets, its not exclusive to them,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=171""},""source"":""youtube_transcript"",""segment"":{""id"":38,""timeframe"":""00:02:51.96-00:02:56.06""}}"
5b701ebf-a108-4154-9f28-2814705330e0,8MPGBeh9zt8,39,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=176,02:56.1,02:59.6,as these are also great options for people on omnivorous diets too.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=176""},""source"":""youtube_transcript"",""segment"":{""id"":39,""timeframe"":""00:02:56.06-00:02:59.56""}}"
c1b6a07f-304f-439f-bb0f-35cdafd658ed,8MPGBeh9zt8,40,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=179,02:59.6,03:04.5,"Realistically, not all your protein has to come from meat, and variety is the spice of life.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=179""},""source"":""youtube_transcript"",""segment"":{""id"":40,""timeframe"":""00:02:59.56-00:03:4.46""}}"
d3f904ce-5f92-454a-a8a2-531f72e8d0c6,8MPGBeh9zt8,41,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=184,03:04.5,03:07.0,"So without further ado, lets get to it.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=184""},""source"":""youtube_transcript"",""segment"":{""id"":41,""timeframe"":""00:03:4.46-00:03:6.96""}}"
b7d7b966-2a5d-42df-b623-cbdeb73edfeb,8MPGBeh9zt8,42,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=186,03:07.0,03:11.3,"Now Im sure at this point everyone has heard the praises of soybeans many times,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=186""},""source"":""youtube_transcript"",""segment"":{""id"":42,""timeframe"":""00:03:6.96-00:03:11.26""}}"
26f3ab7c-1830-4b9f-8c01-671808b88133,8MPGBeh9zt8,43,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=191,03:11.3,03:13.4,and youre probably kind of tired of it.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=191""},""source"":""youtube_transcript"",""segment"":{""id"":43,""timeframe"":""00:03:11.26-00:03:13.36""}}"
15f100a1-82fd-4c77-a3db-8c51e831901e,8MPGBeh9zt8,44,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=193,03:13.4,03:17.0,"Dont worry, were not going to talk about soybeans, that would be too easy.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=193""},""source"":""youtube_transcript"",""segment"":{""id"":44,""timeframe"":""00:03:13.36-00:03:16.96""}}"
45c8555c-adaa-41f7-9c9e-5e3a67810578,8MPGBeh9zt8,45,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=196,03:17.0,03:20.6,"I am, however, going to talk about their younger counterpart though, edamame.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=196""},""source"":""youtube_transcript"",""segment"":{""id"":45,""timeframe"":""00:03:16.96-00:03:20.56""}}"
f7daf783-f47e-4951-8cd2-39ddf895b404,8MPGBeh9zt8,46,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=200,03:20.6,03:26.1,"While soy has a tendency to be the go-to meat replacement, I feel like edamame is underappreciated.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=200""},""source"":""youtube_transcript"",""segment"":{""id"":46,""timeframe"":""00:03:20.56-00:03:26.06""}}"
6f89c1c0-9b62-46f1-8438-e34876b295ed,8MPGBeh9zt8,47,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=206,03:26.1,03:30.6,"In terms of protein content, edamame has about 12 grams per 100 grams of food,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=206""},""source"":""youtube_transcript"",""segment"":{""id"":47,""timeframe"":""00:03:26.06-00:03:30.56""}}"
4bb782f9-4af2-4c1c-a18a-ef857b035396,8MPGBeh9zt8,48,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=210,03:30.6,03:33.8,which is comparable to that of eggs and beef per calorie.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=210""},""source"":""youtube_transcript"",""segment"":{""id"":48,""timeframe"":""00:03:30.56-00:03:33.76""}}"
41f883de-7ecf-4fe7-9d63-08a7cb504a4c,8MPGBeh9zt8,49,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=213,03:33.8,03:37.8,And edamames protein is considered very bioavailable by plant standards.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=213""},""source"":""youtube_transcript"",""segment"":{""id"":49,""timeframe"":""00:03:33.76-00:03:37.76""}}"
46785c6b-4118-4058-bd4f-c7e40c104500,8MPGBeh9zt8,50,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=217,03:37.8,03:42.7,"Edamame, along with all soy foods, is generally considered a fairly complete protein",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=217""},""source"":""youtube_transcript"",""segment"":{""id"":50,""timeframe"":""00:03:37.76-00:03:42.66""}}"
7b1cbccf-f603-47fb-a3dc-8a745e384550,8MPGBeh9zt8,51,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=222,03:42.7,03:46.3,containing adequate amounts of all nine essential amino acids.,,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=222""},""source"":""youtube_transcript"",""segment"":{""id"":51,""timeframe"":""00:03:42.66-00:03:46.26""}}"
ad444d41-ec09-4dd5-913b-be43790448d4,8MPGBeh9zt8,52,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=226,03:46.3,03:50.2,"As for this graph, its not taking into account overall protein content.",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=226""},""source"":""youtube_transcript"",""segment"":{""id"":52,""timeframe"":""00:03:46.26-00:03:50.16""}}"
c125622a-3805-4cea-a861-8a0ea4882b99,8MPGBeh9zt8,53,https://www.youtube.com/watch?v=8MPGBeh9zt8&t=230,03:50.2,03:55.5,"Instead, this is a way to see amino acid ratios compared to their recommended amounts of each,",,2024-11-11 22:34:46.66+00,"{""video"":{""id"":""8MPGBeh9zt8"",""url"":""https://www.youtube.com/watch?v=8MPGBeh9zt8&t=230""},""source"":""youtube_transcript"",""segment"":{""id"":53,""timeframe"":""00:03:50.16-00:03:55.46""}}"
